Step,episode_reward
1000,248.73602448324
1011,-12.575000608592331
2011,741.8972819399926
3011,751.5457686999838
4011,837.0603765753525
5011,817.2868041413863
6011,610.5083663685981
7011,854.2228232149512
8011,721.9818644697758
9011,798.5661410500813
10011,783.6516771914675
11011,774.5096581307702
12011,841.1224340373813
13011,838.198093468015
14011,677.1307093111899
15011,825.0793045596889
16011,838.9760660963825
16021,-15.377865121857948
16031,-19.879682295288244
17031,820.0661931772773
18031,839.090457488389
19031,854.9461709390639
20031,882.318799711506
21031,871.8549355796983
22031,871.7426324940895
23031,838.7485822515871
24031,856.2713960406387
25031,867.5684088715625
26031,896.5131985953992
27031,801.7914807352984
28031,857.8570650394585
29031,856.702229704422
30031,862.5829765897965
31031,905.7679962322552
32031,877.6328608403344
33031,862.6984781833565
34031,858.6132323220651
35031,881.3344584525579
36031,875.6116572833414
37031,859.4373978766445
37112,-36.172572801365604
37146,-25.12334383410935
38146,847.9572373267988
39146,896.3702963658963
40146,878.8274371374866
41146,888.8798945613314
42146,887.2230709277567
43146,910.2566349099407
44146,904.7816894807963
45146,915.8625626115316
46146,926.8356064818789
47146,909.8709410465932
47155,-6.825302078789805
48155,890.2278462801751
49155,907.3733623819227
50155,911.2172596015589
51155,914.786698961782
52155,903.2898867724118
53155,934.9032858611373
54155,933.8762115043126
55155,907.6630971018267
56155,900.4048632963154
57155,903.8706591092764
58155,583.6998459781437
59155,857.5589996487105
60155,750.8314431884102
61155,557.4760992250025
62155,780.7949511780525
63155,900.9022838315448
64155,920.7099561383549
65155,862.9821977240773
66155,862.1777547582127
67155,913.9072764877332
68155,929.3587556745387
69155,914.5151682803622
70155,879.2352902253762
71155,942.5435023679678
72155,900.2743229851536
73155,899.577471117095
74155,953.7322919162822
75155,940.1237181694314
76155,889.605703461847
77155,910.5044579823247
78155,882.302123813758
79155,927.0521297230869
80155,965.5967194186688
81155,947.7769942704196
82155,997.587434700404
83155,1013.4241133740085
84155,874.2371162267016
85155,985.3572238728923
86155,1071.6900518296795
87155,1159.4871304194207
88155,1162.2703324782058
88277,118.54503337076865
89277,1021.8719847172946
90277,501.1780095941656
91277,633.4866249222194
92277,667.5885756931033
93277,820.3357251795787
94277,983.3699636382497
95277,932.3205203166976
96277,1063.1565970233821
97277,542.1408647934185
98277,924.3524412106253
99277,958.5505888957299
99320,30.089678953856573
100320,1011.6939609676244
101320,1041.3960172799361
102320,746.5975609631699
103320,636.4282443536227
103889,690.7070142525578
104889,816.7615577527117
105889,1053.3280528408225
106889,936.2425582406761
107889,296.71306123526966
108889,846.5722437099192
109889,632.649407300856
110889,1185.0907016776982
111889,1273.8939934259836
111992,106.72265283339767
112992,813.8045236238347
113992,862.9188588134208
114992,1177.5482597505859
115992,1057.6444445360225
116240,299.9555795789527
117240,636.459938150976
118240,1320.894275897966
119240,830.4567370200476
120240,1404.7842575800971
121240,1250.406089012477
122240,1177.5323002081966
123240,789.3797374900022
124240,362.13528139414683
125240,674.062196525481
126240,1494.4747280948577
127240,881.0537387492665
128240,1211.5913069198984
129240,1253.1010152203837
130240,980.5477500576117
131240,669.7413060681428
132240,1377.6971875277827
133240,1461.2423581585947
134240,1661.1810504970092
135240,1294.4335672853745
136240,1547.5294703159059
136553,447.44244224406566
137553,1633.609458751384
138553,1594.7450114762553
139553,1622.7055313278663
140553,1419.8896447243176
141553,53.737494822435686
142553,650.8827448406113
143553,1580.76498947252
144553,-438.45373182357025
145553,-370.17401271404674
146553,1548.4707316986744
147553,481.7399344342832
148553,1599.4811481306156
149027,774.663021292094
150027,1644.4928049641935
151027,1680.062940832751
152027,1712.8729127472332
153027,1798.1311907922561
154027,1823.330105348952
155027,1790.2507722251444
156027,1627.5245197873805
157025,1356.0602207498325
158025,791.6510394656301
159025,1769.1674437032204
159682,1016.0059358357048
160682,453.17405537783094
161095,716.3063714638301
162095,-180.54732708864813
162508,659.5446690439326
163508,1751.203949139676
164508,615.8387332317424
165508,536.8964746126834
166508,1637.2118524737398
167508,1722.8303399126125
168508,1641.7345322705494
169508,1747.9273372383143
170508,667.3771229188931
171508,1866.1548462691953
172508,1755.9943442540343
173508,-199.5103743465066
174508,1906.628597681879
174935,721.2872161289249
175935,1481.5268779522007
176935,949.5252193567442
177935,1839.5506328452457
178935,700.0137678898521
179935,1845.6058441697776
180748,1215.7247299505784
181748,93.68354259357653
182748,1891.498965033629
183748,1664.8734979565002
184748,1649.8226453695493
185748,1850.9600627698103
186748,980.5653931970664
187748,1761.3131142887744
188748,-532.5545492580055
189748,1564.3389266643435
190748,1799.609982665599
191748,868.5447927757895
192748,337.9978363416081
193748,1458.421301211817
194748,1724.1030324609358
195408,764.2961327742352
196408,1840.4438123915866
197408,381.92705421298325
198408,-760.1835292025854
199408,960.8901668917482
200100,1068.1218083105532
201100,1613.7779876179911
202100,1280.1140263075408
203100,-923.1940570770779
204100,1581.315846344682
205100,1321.0479082366753
206100,1606.9213490387292
206165,70.47286687644777
206680,892.6700665857022
207680,1664.618180202807
208680,-551.84629407413
209249,896.9992513921759
210249,-253.35743030469558
211249,1778.707627396592
211370,181.71382635532967
212370,1621.4982015814435
213370,1775.0779133473854
214370,1592.264247912497
215192,1425.5582981341936
216192,1547.5518370312784
216740,1017.7945206007662
216959,342.7283889257184
217959,1717.885683732274
218199,401.5730895600064
218461,540.4829382786579
218971,932.9557949858939
219971,1917.0975261551466
220971,1790.579570417557
221971,1753.1996282920954
222119,265.4076541289938
222234,191.70948910798202
223234,1808.8119192427312
224234,1845.8499503873843
225234,1984.3675031356588
226234,1904.3454699615893
227234,1958.4989268348595
228234,1280.8549096648997
228908,1304.136094848238
229908,-710.4410616656015
230908,-253.64212721446407
231348,779.1080233323974
232348,1672.3312406001378
233348,-644.7710039695842
234348,1367.084897202053
235348,1890.658211357102
236348,1964.9717099788145
237348,1351.5412702079266
238348,81.00817835363542
239348,109.69085140366501
240138,1600.8777908873342
240220,121.2788773516319
240670,871.3278715243222
241670,1618.8996215102234
242670,-172.42040438496392
243670,-856.3519013220199
244670,1961.5674257835353
245670,2060.333442030476
246670,1878.5031567354506
247470,1379.4904687583457
248470,1832.7764065714975
249470,-623.2484550436727
249753,571.7394440030974
250135,762.6181156639465
251135,-18.87856768340247
252135,780.0589228288018
253135,889.2248257764184
254135,1706.5705345843312
254717,1111.9325969539652
255717,1700.4089123769788
256717,945.8896474449979
257717,1905.551377763279
258717,1923.4046793630898
258877,223.16391998491312
259606,1505.4049252707196
260265,1265.3157146848305
261265,364.152292845626
262265,2091.135247318673
263265,1827.603176530836
264202,1887.2181821245783
265202,1740.2002721133745
266202,519.0845159333685
267202,204.47805775519964
268202,-132.72654421199454
269202,-181.05537864123147
270202,960.0095505873708
271202,1940.116200543377
272202,705.5742218912578
272617,693.4815175689497
273617,1826.3349996043512
274617,-716.2312135621023
275617,572.0938483306664
276617,776.3857770788338
277617,1951.1470723251684
278617,965.3846650309549
279617,1846.7527326370937
280617,-59.40353880414611
281617,-853.5777910527341
281933,669.0656878933755
282933,1904.4660418799178
283933,289.1099789469403
284933,1989.7897625837527
285933,1736.1034326795182
286933,1231.6682450137537
287933,775.5958815041381
288933,734.647994095901
289933,766.1129068380857
290933,1063.2177868457738
291549,1253.3809569371213
292424,1672.1085119386587
293424,1893.3401547023868
293769,728.2076569977249
294769,2027.6161348531164
295769,1977.5450837160174
296769,872.8317805117396
297769,1298.5695822433897
297857,144.0783082701789
298857,1534.3540567813575
299857,1004.7436485947763
300857,1302.5366116922357
301857,1740.1586588756568
302857,1869.2112784412
303857,44.26836942941356
304857,1444.4692267702017
305175,598.7025263624855
306175,766.7680868570184
307175,668.204573642471
308139,1851.8127858847372
309139,1981.7864352222769
310139,2056.3608215403233
310530,758.2197860301941
310837,572.8666149096139
311837,1847.1633620423852
312837,1932.8986237066601
313837,2058.8457146067517
314636,1599.0940489297952
314676,55.50153592139062
315676,1478.16502061616
316233,1031.2853985527843
317233,1976.3517943061452
318233,1021.7433889084417
318457,401.33323274500424
319457,503.4913200257055
320457,-81.06428507123327
321457,626.1547208410531
322213,1506.5761151882082
322292,149.7926765810703
323292,1989.5752610701427
323786,884.358613396121
324786,1897.3915364878662
325038,549.8944695379647
326038,352.14343031285176
327038,233.76190392184938
327088,63.85345237432473
327723,1140.6365486311095
327824,147.30412907130426
328824,1197.7404951382025
329824,1955.1439534662115
330140,657.2054626270253
331140,2079.019522247156
332033,1915.5332080146059
333033,2084.1096276915387
334033,1990.7428918121475
335033,2023.5213215297072
336033,-727.4546882958015
337033,2082.431496256463
338033,-75.39072270604423
339033,1529.796479196526
340033,1517.013173960544
340903,1805.9210696990112
341903,1981.789012716734
342202,696.549858473516
342309,189.07848594113094
343309,1031.0304219088896
344309,1996.619906871289
344485,419.3445647532933
344705,411.8178419494064
345705,2151.591518827426
345967,486.2400636104493
346967,681.1142673915515
347590,1137.2902992843285
348590,-164.8293431174722
348668,152.57730618065563
349668,1170.3983841277247
350668,2069.394706300711
351668,1870.527595449312
352668,658.70108887847
352918,468.0978341310157
353918,834.1281908699709
354324,754.2470684197298
354393,115.2458808802144
354648,521.9476255614807
354828,388.1163631650834
355828,2025.350700268753
356295,975.6873767110006
357295,1932.6959058600958
358295,1320.6371308790553
358450,333.193015480084
359450,748.8992241912243
359577,262.81395402909635
360577,380.95812134319675
361577,1174.5564180011306
362037,937.7442689026238
362104,131.48865802832367
363104,1490.5044687341644
364104,659.4864408688512
364773,1291.9292345756464
365773,1829.0249193732575
366773,563.7888687868987
367773,1891.4993924408839
368773,415.0464864164505
369290,1031.6368846360162
370290,2077.6633809114714
370561,546.294454742531
371561,2069.5732889770998
372561,1848.5148320307655
373561,288.2772399293103
374561,2015.2964167719826
375561,1149.9134019565536
376561,2116.8384046324722
377395,1625.6130423112766
378395,-391.60757205168613
378587,264.9348476416325
378832,518.475647924015
379832,2251.591110990651
380832,1905.3311757000597
381832,2152.573739514812
381903,151.57691396148823
382004,226.6826323996779
382653,1348.0848446683092
383653,2012.670314469716
384653,2021.3286896797983
385653,1942.9944730409093
386653,1929.1654754800193
