Step,episode_reward
1000,-385.4119271652249
2000,-435.5207057748726
3000,-397.0610205489586
4000,-456.96881915332216
5000,-407.19328316387475
6000,-369.0733079623361
7000,-317.3482033347658
8000,-308.700497463866
9000,249.18715901882084
10000,450.2575898195445
11000,751.92691265137
12000,411.06146511209215
13000,649.8887761621121
14000,763.9044915815545
15000,803.934986657971
16000,370.04179913586415
17000,874.5382170949639
18000,943.3397494344342
19000,648.8384378268543
20000,1108.8756594185936
21000,1538.2286783417665
22000,917.7932839226885
23000,937.9815455108576
24000,985.99726133897
25000,911.7058858037366
26000,822.7300573257772
27000,1095.7608138284406
28000,1000.0578315372614
29000,1065.9149323451607
30000,997.4116021036643
31000,1751.9090387259096
32000,959.7150231535627
33000,987.5949840723449
34000,1062.9250930483302
35000,1056.4029957811063
36000,977.7238678558812
37000,968.1285949799611
38000,1016.0799015551987
39000,940.4548143871854
40000,996.7652211991842
41000,2136.9310945112934
42000,1110.6913896071596
43000,1063.7155252170785
44000,1063.4444694202248
45000,993.0114852326238
46000,997.8055083201525
47000,921.1235569304528
48000,1177.5634810582872
49000,1120.4715757052081
50000,1134.5309433029765
51000,2182.1978394207626
52000,1134.2347167866453
53000,1082.0440010521895
54000,1197.2782746324767
55000,1083.8628503082205
56000,1091.0254671128225
57000,1087.2703824278865
58000,1039.023064119641
59000,1120.9572629144145
60000,1184.6803889710982
61000,2169.1917296196793
62000,1201.9793231143099
63000,1233.093408563204
64000,1171.7653832176702
65000,1117.9729957801283
66000,1213.2268448099526
67000,1216.1701848367302
68000,964.17541136388
69000,1201.2528286487718
70000,1178.4371359122417
71000,2202.990841707499
72000,991.2273492330366
73000,1286.0974967710063
74000,1138.176989229046
75000,1012.5665723631168
76000,1025.1720911999798
77000,896.8016803040151
78000,1043.6780930770756
79000,1085.981231915407
80000,1099.9161573732115
81000,2333.4475226207765
82000,1138.8714084656085
83000,1268.6454694456609
84000,1047.5603602394647
85000,1145.0971565425978
86000,1187.927820324294
87000,1194.0031213270454
88000,1258.935897934404
89000,1216.9705464329413
90000,1246.155664089096
91000,2372.777726479496
92000,1086.9950246794658
93000,1079.4771859240795
94000,1247.5141807393177
95000,1186.6920878161104
96000,1150.7285931116996
97000,1155.2969014312137
98000,1143.1410619889327
99000,1255.065341237098
100000,1117.1320889547096
101000,2389.9498847280815
102000,1122.5849891342855
103000,1258.9100984471863
104000,1256.1765918580381
105000,1204.0221794173035
106000,1142.8953694343093
107000,1211.3038973842547
108000,1170.0317490778186
109000,1285.9227160482149
110000,1155.9825722534854
111000,2366.198154340306
112000,1185.9939485227317
113000,1196.803831831907
114000,1195.5278596683604
115000,1109.2968949243545
116000,1216.3051933123352
117000,1196.677553184571
118000,1209.015950671451
119000,1255.5203558873338
120000,1116.8923559962811
121000,2300.145301149078
122000,1123.1203501547338
123000,1192.0536528055723
124000,1068.01357299047
125000,1158.4817899221414
126000,1188.186233205451
127000,1294.999875508395
128000,1257.8990717653173
129000,1128.6004282905715
130000,1138.4763139802524
131000,2313.6431616561
132000,1164.1317764398996
133000,1231.8130855472737
134000,1240.1900905193384
135000,1152.0037841961341
136000,1160.7664741191365
137000,1232.4688096532866
138000,1115.4409508166818
139000,1239.4417365466475
140000,1223.1049913038062
141000,2131.797855069687
142000,1157.6194093262955
143000,1184.3033008950931
144000,1274.2549759535086
145000,1244.8806137425588
146000,1174.0938093060604
147000,1186.9094600638055
148000,1210.8573889820398
149000,1120.6692601039863
150000,1173.1978472730364
151000,2350.1925115220765
152000,1155.7342836104488
153000,1193.0154350887742
154000,1102.040896572957
155000,1110.657284392724
