Step,episode_reward
1000,-356.52627813976744
2000,-637.247883492366
3000,-591.8420055506305
4000,-676.5801671392364
5000,-391.692241281438
6000,3.847186456507078
7000,339.068875909339
8000,-169.84245156168646
9000,-56.203820913268345
10000,253.01847890456006
11000,321.42398703835323
12000,365.06717407312027
13000,370.68591319903567
14000,294.9806496736556
15000,339.5870760160768
16000,330.4660640126595
17000,159.74812913088493
18000,319.9041247310045
19000,301.6420844545666
20000,332.5139825482349
21000,342.2688205015918
22000,341.7600381773417
23000,372.91741759987383
24000,665.1148537328642
25000,710.8678814758744
26000,890.3586736515366
27000,849.0948883688839
28000,684.3997530122161
29000,882.8583904537217
30000,961.8048650317285
31000,858.0236703583853
32000,884.4948237262743
33000,846.0768821602906
34000,950.204772676578
35000,1055.4454952002172
36000,1130.276397524808
37000,1174.0873442695024
38000,1269.5598205252736
39000,1223.297008833074
40000,1406.5435242163335
41000,1310.0290504161865
42000,1395.170842723023
43000,1276.7119840991325
44000,1498.937317497302
45000,1319.056273604236
46000,1621.0322628928968
47000,1527.829455836096
48000,1719.4315002242788
49000,2009.319188947223
50000,1962.1187180604175
51000,1652.26225900554
52000,1826.1835424183275
53000,1652.318807697362
54000,1638.1165644241557
55000,1473.2095717179236
56000,1905.5330844286277
57000,1931.078311233595
58000,1625.461950811882
59000,1971.2258455323981
60000,1815.325718146072
61000,1863.4695224255074
62000,1527.428400387288
63000,1837.3164860333281
64000,1666.7941282011057
65000,1898.2259557850603
66000,1790.332443152272
67000,2034.9677694693144
68000,2332.848740545133
69000,1970.5921912433557
70000,1727.5486189950811
71000,1814.5096093370005
72000,2043.193132667005
73000,1815.8780556844367
74000,2041.6559148111844
75000,2139.346278337967
76000,2014.2118047343693
77000,1956.513971480884
78000,1900.0790912235798
79000,2003.9249692879441
80000,2015.484675811697
81000,2044.0458426775333
82000,2049.226566042728
83000,1976.498395312795
84000,1884.2668767058449
85000,2191.005517610493
86000,1962.9838650076326
87000,2315.640956693182
88000,1986.6362329627639
89000,2274.3622623983306
90000,2298.857996540998
91000,1947.8662619744205
92000,2141.3404672780703
93000,1961.1907819367345
94000,2305.6986233941548
95000,1917.2027851159085
96000,2054.1302892159815
97000,2218.696177861488
98000,2070.3485449828195
99000,2073.7821828162796
100000,2054.4837935787887
101000,2264.0221731297993
102000,2066.3651832745945
103000,2308.860928546371
104000,2286.0932122789727
105000,2068.5287328273835
106000,2318.4463705700796
107000,2329.229178996474
108000,1981.1281329042952
109000,2344.7416493304486
110000,2267.2341623628477
111000,2315.1467833573147
112000,2370.692696023446
113000,2338.2560513572084
114000,2284.0606005156174
115000,2185.8405038893425
116000,2548.209430357118
117000,2290.8570016916633
118000,2263.5792359113225
119000,2339.967800776596
120000,2232.3419013897897
121000,742.4742710845251
122000,2195.4314572952794
123000,2368.134463816171
124000,2427.25060509257
125000,2357.3468810227246
126000,2164.1101778155994
127000,2289.278629645888
128000,2231.6362939621404
129000,2344.144158505101
130000,2467.2194678562296
131000,2156.5840142963116
132000,2148.5823768715863
133000,2165.357949746951
134000,2223.1778364659194
135000,-739.3681643525624
136000,2457.060738134396
137000,2372.1940375908957
138000,2584.679690703668
139000,2170.4014069297436
140000,2502.2949783667077
141000,2337.09494299626
142000,2397.971088767247
143000,2470.3007471865276
144000,2197.787872507079
145000,2298.9595570690994
146000,2317.4036444224694
147000,2602.4724540792417
148000,2439.045243278098
149000,2438.5084095731213
150000,2633.993708060306
151000,2379.7109821831937
152000,2478.883225026223
153000,2543.3271944692096
154000,2331.352558514137
155000,2442.706294067221
156000,2612.8337784860305
157000,2280.376543269286
158000,2490.177048175259
159000,2606.1896164960654
160000,2706.402565839495
161000,2400.590315208418
162000,2544.978479035067
163000,2422.0573007362764
164000,2334.256845956584
165000,2543.3034355990303
166000,2574.106153665505
167000,2415.2284100007405
168000,2488.2421262176085
169000,2623.1124778020067
170000,2451.1545821904297
171000,2604.5436866561554
172000,2476.7713135867557
173000,2574.6989646403654
174000,2620.5775382124366
175000,2706.518440895341
176000,2619.101263351305
177000,2517.8610012123154
178000,2520.7258363324854
179000,2631.005719358872
180000,2288.7653034098253
181000,2709.0997374046897
182000,2659.0615648272064
183000,2432.4611669956853
184000,2411.588982254709
185000,2836.3272940203906
186000,2566.765259625933
187000,2384.3356836198727
188000,2342.820863584709
189000,2550.0392544770725
190000,2610.5726777790555
191000,2661.1973505255237
192000,2572.384898935494
193000,2646.5775416126735
194000,2462.8086853560962
195000,2398.3043586300532
196000,2593.000030835635
197000,2600.9544115068347
198000,2496.1114710498096
199000,2578.4249924106493
200000,2240.1843024484974
201000,2466.185486332255
202000,2638.850018780079
203000,2640.079329547108
204000,2763.487132439874
205000,2680.680699358506
206000,2516.566875482958
207000,2374.7011273900143
208000,2605.2034174722203
209000,2620.747594477232
210000,2672.8195875591323
211000,2654.564385896858
212000,2498.0139947273033
213000,2729.726023858976
214000,2745.0691944248547
215000,2523.931184552968
216000,2833.0541063352434
217000,2668.7521553583933
218000,2651.945289888176
219000,2602.311390280917
220000,2624.7840317263463
221000,2660.8704776608297
222000,2643.149669774389
223000,2709.0886916685236
224000,2676.815629570834
225000,2702.0186719836197
226000,2745.04812578452
227000,2746.177838445472
228000,2817.4923464832596
229000,2577.4901842922486
230000,2642.5176845838473
231000,2842.159039254863
232000,2615.0964594178436
233000,2536.4662519522817
234000,2807.702994816881
235000,2658.379298235526
236000,2794.0154293761793
237000,2697.806789922322
238000,2583.90503636366
239000,2497.5473415661454
240000,2675.9103019497
241000,2583.9685332583513
242000,2785.6237153792677
243000,2713.324863543078
244000,2902.7874206421734
245000,2733.712009851328
246000,2829.7669690084567
247000,2768.2405090929697
248000,2671.418000225564
249000,2683.792967078994
250000,2682.667340643682
251000,2591.376355511074
252000,2691.638167562577
253000,2488.811596688382
254000,2547.1769173519256
255000,2679.8751408680837
256000,2639.4759896870223
257000,2786.0262486323445
258000,2692.891709616172
259000,2638.1261444971706
260000,2702.71491009797
261000,2842.1916239300817
262000,2739.510354894171
263000,2790.569877551431
264000,2821.091665571311
265000,2906.930787367549
266000,2865.0284483804494
267000,2813.8301988224807
268000,2739.460093569998
269000,2544.106984348393
270000,2717.1235013455025
271000,2444.358755360764
272000,2554.9325832153945
273000,2715.4000420415596
274000,2712.721169643143
275000,2488.982482084504
276000,2774.202334867302
277000,2550.1253755799585
278000,2759.248385671163
279000,2714.332504567639
280000,2926.1739905577147
281000,2442.299463338871
282000,2648.091230227501
283000,2772.085372767594
284000,2797.2573962456568
285000,2785.624937184046
286000,2794.6150475379022
287000,2769.26387721083
288000,2735.887656203223
289000,2889.9152143716624
290000,2585.5200359474907
291000,2817.198290551144
292000,2764.5204857952745
293000,2678.538830608628
294000,2878.325072393782
295000,1557.8018814997558
296000,2757.328042750854
297000,2650.9491172487797
298000,2470.8460288231054
299000,2606.0317991383386
300000,2654.5088793368172
