Step,episode_reward
1000,-349.71739563771484
2000,-93.8802941082183
3000,-241.40101654395704
4000,-178.89312813661118
5000,-228.77239348429595
6000,-239.2459299925016
7000,-223.54818127578204
8000,-175.91770887356944
9000,-122.59962331467655
10000,-91.11606750071077
11000,-131.7156796383304
12000,-32.18232407541272
13000,-34.04626030529355
14000,-24.178575082766724
15000,59.399583578210084
16000,73.28694762321406
17000,178.33982098047707
18000,189.44295184625042
19000,304.47615973105707
20000,223.63490202863852
21000,1068.9932413972112
22000,204.43515772137732
23000,317.63977255045575
24000,360.7511077017958
25000,300.52561386434445
26000,320.042810381973
27000,299.7377352122247
28000,366.0513513386421
29000,499.04206826594975
30000,365.1818325802018
31000,1973.561171338329
32000,538.0089587298036
33000,728.8980494782393
34000,1101.9211685147286
35000,790.1683069053544
36000,1410.8939141098845
37000,1566.9659347974434
38000,1705.8001499971087
39000,1707.0501822423068
40000,1835.0234605819908
41000,4857.502274213262
42000,1919.9572863821786
43000,1796.4247227574513
44000,2320.891268546565
45000,2804.3774798916684
46000,2699.461118866819
47000,2880.118714303954
48000,2897.0707925270117
49000,2899.079352228654
50000,2705.0515545873322
51000,6614.6862080590345
52000,2787.8880824230177
53000,2936.973879572253
54000,3105.153676984946
55000,3081.5526485108367
56000,3263.520561666591
57000,3223.4483106147704
58000,3271.07004250718
59000,3170.457099578987
60000,3165.5115765365
61000,7212.618859075426
62000,3286.8007430121224
63000,3561.642094864934
64000,3545.3136130143907
65000,3629.0292270986506
66000,4047.9316619954543
67000,3577.566301616035
68000,3500.05651578403
69000,3962.3328642133874
70000,3834.311601463369
71000,8546.821528828143
72000,3764.7354886798844
73000,3916.303100954455
74000,4026.2726237745887
75000,4086.0409018088685
76000,4257.079629567203
77000,4301.4811197397785
78000,4412.408143924282
79000,4113.069270263884
80000,4442.515504680745
81000,9749.437332078345
82000,4295.81064501048
83000,4617.274430953358
84000,4530.265947223338
85000,4668.418840910599
86000,4773.677878786649
87000,4787.9874209160125
88000,5167.232970093861
89000,4994.567395757811
90000,5030.064420436733
91000,7540.894882117859
92000,4862.404369746021
93000,4817.078097716668
94000,5131.708866074528
95000,4822.950569445336
96000,5277.231908116012
97000,5327.778376948481
98000,5474.771411470076
99000,5324.646238042196
100000,5271.919051486278
101000,8869.306522379771
102000,5623.793356924533
103000,5489.612254400256
104000,5391.892278050467
105000,5679.188761769643
106000,5313.274280398942
107000,5416.400172040371
108000,5455.901497682327
109000,5370.12589777279
110000,5639.853692261084
111000,12536.988526455378
112000,5985.947537068737
113000,5693.539947766717
114000,5647.384340732809
115000,5908.155142757141
116000,6035.981365201984
117000,3996.4103634750727
118000,6081.662050254634
119000,5682.699103889648
120000,5916.0083328145
121000,12749.317616689259
122000,5928.88591260213
123000,6121.0560154447885
124000,6223.706154671549
125000,5870.15565681001
126000,6012.869517159581
127000,3613.237989291308
128000,6014.129562962498
129000,5967.09313513649
130000,6015.5135440857475
131000,12526.588325409839
132000,6105.1346007997945
133000,6041.945093144089
134000,5869.752601393848
135000,6577.768785137451
136000,978.778191582744
137000,6291.657987424628
138000,6517.435111996867
139000,6511.967429841721
140000,6414.040976422726
141000,13496.080869193403
142000,6363.261694499748
143000,6120.812838794673
144000,6183.85651459486
145000,6399.167139557621
146000,6254.742166088579
147000,6641.07794585963
148000,6475.503942372739
149000,2811.7223885452067
150000,6494.205457622347
151000,11201.418476689849
152000,6360.0615804405825
153000,6689.054565896883
154000,7088.330203251159
155000,6614.211160617661
156000,6619.893784725123
157000,7043.379334038811
158000,6613.5435952505395
159000,6691.89515601243
160000,6491.283141432203
161000,13832.214781911918
162000,6709.429428346374
163000,6702.222154063413
164000,6888.892427029679
165000,4597.2089846282215
166000,6713.6942279276
167000,7180.836389452283
168000,7137.204824382623
169000,7191.946272202046
170000,6955.791122979515
171000,12861.527239731264
172000,1535.1757088820145
173000,6396.028294283572
174000,6813.709637480962
175000,7136.943070328184
176000,6727.619466533554
177000,6871.246145955292
178000,6921.884418379255
179000,6971.972534203367
180000,6890.932953232637
181000,13476.682525446236
182000,1826.005599585919
183000,7005.295510979918
184000,6926.320128366574
185000,7003.26433463496
186000,7152.677476423662
187000,6817.185795969932
188000,7620.663187196989
189000,7020.759593710701
190000,7088.857438808934
191000,14388.15994604663
192000,7027.992652919508
193000,7070.911973084127
194000,7065.857812365733
195000,7225.968228689363
196000,7474.043654739333
197000,7651.816596158104
198000,7311.249300151051
199000,7154.278477790637
200000,7258.216345577166
201000,15333.868376574053
202000,7323.638820150909
203000,7318.671131173575
204000,7191.817720369095
205000,7334.449396112659
206000,7450.410157686565
207000,7385.185531234514
208000,7453.679728301982
209000,7313.901000889933
210000,7357.533059912973
211000,15307.314521555885
212000,7355.730329994205
213000,7382.928282732008
214000,7365.900693721001
215000,4094.9223891058896
216000,7250.276976712276
217000,7451.514297880552
218000,7554.520923326212
219000,7598.5191067926025
220000,7552.3288136463
221000,15940.538990171513
222000,7730.138965000415
223000,7686.724643853873
224000,7536.840984395097
225000,7631.564526635234
226000,7855.316377506818
227000,7691.092959266019
228000,7877.509196498885
229000,7588.604312945307
230000,7750.906276115581
231000,12818.606700324404
232000,8035.346648882362
233000,7587.3965528979315
234000,7830.644337173226
235000,7644.052807411852
236000,7797.7132311063
237000,7721.002284717296
238000,7931.793005939751
239000,8156.212006320098
240000,7794.785456555409
241000,16636.268250735026
242000,5644.222584456468
243000,5051.19958734904
244000,7707.12593093453
245000,7555.384951138699
246000,7934.874778934626
247000,7788.113499422036
248000,7914.363459569659
249000,7942.440447142377
250000,7649.676194139695
251000,15631.1863172457
252000,7776.691283748696
253000,8249.86207697805
254000,7901.21984588003
255000,7944.551791434698
256000,7993.584366390759
257000,7573.2712200734595
258000,7838.86262754513
259000,7823.908509205216
260000,8388.018093719003
261000,15619.472819370896
262000,8135.412068178544
263000,8346.087343009414
264000,8208.605125646809
265000,7959.056699735875
266000,8170.1457879505
267000,8248.667304950615
268000,7998.313640684044
269000,8392.696629904207
270000,7618.445396684583
271000,15988.93354153471
272000,8009.199832957479
273000,8238.858382087634
274000,8141.860617582359
275000,8304.149972382222
276000,8284.254680480282
277000,7913.624966299592
278000,8223.809276911858
279000,8007.068896293917
280000,8196.179832154847
281000,16645.06230783633
282000,8339.615802868931
283000,8115.556643793844
284000,4655.977816503163
285000,7173.013908332539
286000,7839.459831183385
287000,7151.722363295156
288000,4323.416843550934
289000,8088.028085689518
290000,8341.02501269656
291000,12086.091517900026
292000,8055.898995109956
293000,8154.006440211689
294000,8421.240207960003
295000,343.1922164471336
296000,8341.133799123945
297000,8015.679951427191
298000,8110.010593826343
299000,7952.636830686524
300000,2011.3363330967154
301000,16266.972601766689
302000,7875.518005442778
303000,848.2656703937657
304000,8439.47257855694
305000,8385.712129135356
306000,8798.937184722721
307000,8116.817663784177
308000,8151.738398129244
309000,8320.612801407455
310000,8457.164256802194
311000,11351.503636961259
312000,8225.845529624537
313000,8639.726112503782
314000,8461.543633313398
315000,8700.312679175995
316000,2140.666263348685
317000,8310.111196877036
318000,8692.929279514634
319000,8062.895661129093
320000,8441.459832531145
321000,17740.54029007859
322000,8392.712806096477
323000,5241.967939947489
324000,8583.852316328572
325000,8445.950907616207
326000,8326.586951245545
327000,8209.091349203574
328000,8776.412244932546
329000,3760.7404694815355
330000,8404.523556954022
331000,17681.8973576898
332000,8509.42598392841
333000,8411.250270990942
334000,8604.034231233034
335000,8698.801426000491
336000,8905.501159521215
337000,8439.61371785468
338000,2589.890283320172
339000,8309.792813466931
340000,8563.461299454293
341000,17532.111671701336
342000,913.5593575741989
343000,8335.549581790288
344000,8296.137580156408
345000,8368.2594084798
346000,8491.104544782685
347000,8863.463559564378
348000,8713.715013656327
349000,8739.232127054767
350000,8744.178815881287
351000,17969.421457750253
352000,8345.366956223676
353000,8259.96037978643
354000,8627.772542654238
355000,8491.387228496225
356000,8479.518865298074
357000,8456.772250881408
358000,8376.033303609958
359000,8758.0095954631
360000,8904.613874332417
361000,16180.362209041981
362000,8702.592504591707
363000,5386.019478196893
364000,8680.619823859472
365000,8657.992397591353
366000,8909.190512986655
367000,8934.050106578896
368000,8705.774679863496
369000,8551.473562733128
370000,8758.33451078432
371000,18384.778340696426
372000,8766.292782286078
373000,8897.341726886792
374000,8770.340295756885
375000,8953.123768930198
376000,8602.150419503
377000,9178.90560702497
378000,8705.897142158412
379000,8661.388938087288
380000,8793.411514920224
381000,18636.932415861294
382000,8757.209621373735
383000,8645.748181304258
384000,7057.647569148354
